name,lat,lng
SGK-0018,1.416456,103.759199
SGK-001A,1.416986,103.748269
SGK-001B,1.420383,103.742647
SGK-001C,1.410305,103.763609
SGK-001E,1.413558,103.745189
SGK-001F,1.424472,103.761062
SGK-0020,1.424879,103.762266
SGK-0021,1.425179,103.7625
SGK-0022,1.425273,103.761136
SGK-0023,1.411359,103.76093
SGK-0024,1.406064,103.755202
SGK-0025,1.405962,103.755352
SGK-0026,1.403228,103.754597
SGK-0027,1.431822,103.747588
SGK-0028,1.410003,103.766445
SGK-0029,1.431926,103.747465
SGK-002A,1.369057,103.694147
SGK-002B,1.40085,103.754295
SGK-002C,1.400849,103.754108
SGK-002D,1.424965,103.756968
SGK-002E,1.434778,103.755225
SGK-002F,1.419258,103.750714
SGK-0030,1.426423,103.748885
SGK-0031,1.429327,103.747238
SGK-0032,1.433944,103.748643
SGK-0033,1.436665,103.746886
SGK-0034,1.435372,103.75493
SGK-0035,1.392939,103.754172
SGK-0036,1.423779,103.758622
SGK-0037,1.429102,103.766788
SGK-0038,1.413514,103.751908
SGK-0039,1.42281,103.750081
SGK-003A,1.41994,103.750769
SGR-0001,1.289388,103.84009
SGR-0003,1.294212,103.832524
SGR-0004,1.290722,103.834472
SGR-0005,1.286814,103.846048
SGR-0006,1.288684,103.837355
SGR-0007,1.29338,103.8314
SGR-000B,1.291981,103.844014
SGR-000C,1.291969,103.84404
SGR-000D,1.286301,103.846687
SGR-000E,1.289734,103.83867
SGR-000F,1.2902,103.836892
SGR-0010,1.289536,103.847471
SGR-0011,1.28952,103.847496
SIP-0001,1.444491,103.841285
SIP-0002,1.443475,103.840736
SJC-0010,1.35317,103.69146
SKG-0001,1.383528,103.902421
SKG-0002,1.383674,103.902481
SKG-0003,1.384032,103.901898
SKG-0004,1.384143,103.902027
SKG-0005,1.383349,103.897633
SKG-0006,1.38342,103.897591
SKG-0007,1.384172,103.896942
SKG-0008,1.383771,103.898126
SKG-0009,1.396668,103.889894
SKG-000A,1.397412,103.889638
SKG-000B,1.397647,103.889242
SKG-000C,1.397547,103.889024
SKG-000D,1.397512,103.889316
SKG-000E,1.392048,103.87656
SKG-000F,1.392204,103.876456
SKG-0010,1.397861,103.881233
SKG-0011,1.387329,103.89012
SKG-0012,1.387009,103.89042
SKG-0013,1.39454,103.873662
SKG-0014,1.396176,103.8883
SKG-0015,1.390462,103.876405
SKG-0016,1.397798,103.88134
SKG-0017,1.393268,103.878801
SKG-0018,1.388573,103.888501
SKG-0019,1.39568,103.890449
SKG-001B,1.392208,103.880029
SKG-001C,1.382034,103.899374
SKG-001D,1.391471,103.89947
SKG-001E,1.390967,103.876943
SKG-001F,1.390992,103.900094
SKG-0020,1.379707,103.898038
SKG-0021,1.388042,103.870365
SKG-0022,1.395055,103.874915
SKG-0023,1.380178,103.901239
SKG-0024,1.395048,103.901991
SKG-0025,1.389585,103.905104
SKG-0026,1.387752,103.905361
SKG-0027,1.383622,103.902189
SKG-0028,1.391039,103.906174
SKG-0029,1.388241,103.892119
SKG-002A,1.387239,103.8896
SKG-002B,1.388054,103.887721
SKG-002C,1.390614,103.884203
SKG-002D,1.389975,103.884664
SKG-002F,1.389991,103.890586
SKG-0030,1.393111,103.887137
SKG-0031,1.385838,103.891258
SKG-0032,1.385239,103.890703
SKG-0034,1.388834,103.89683
SKG-0035,1.393003,103.903805
SKG-0036,1.381031,103.89017
SKG-0037,1.399417,103.872372
SKG-0038,1.399932,103.872417
SKG-0039,1.385789,103.906505
SKG-003A,1.384324,103.904475
SKG-003B,1.381426,103.897465
SKG-003C,1.392951,103.901294
SKG-003D,1.392805,103.895723
SKG-003E,1.398202,103.88404
SKG-003F,1.394687,103.885052
SKG-0041,1.395514,103.89741
SKG-0042,1.383447,103.903569
SKG-0043,1.389247,103.890977
SKG-0044,1.387717,103.88969
SKG-0045,1.388746,103.889137
SKG-0046,1.389549,103.888669
SKG-0047,1.389934,103.885839
SKG-0048,1.389965,103.886426
SKG-0049,1.391822,103.885953
SKG-004B,1.391694,103.888313
SKG-004C,1.392082,103.887617
SKG-004D,1.391061,103.888693
SKG-004E,1.392819,103.888814
SKG-004F,1.393977,103.887626
SKG-0050,1.393783,103.889821
SKG-0051,1.391118,103.890046
SKG-0052,1.391224,103.891201
SKG-0053,1.390803,103.891875
SKG-0054,1.390091,103.891857
SKG-0055,1.390998,103.892153
SKG-0056,1.391434,103.892157
SKG-0057,1.391827,103.892005
SKG-0058,1.392348,103.892423
SKG-0059,1.392742,103.891689
SKG-005A,1.392721,103.891491
SKG-005B,1.39331,103.890695
SKG-005C,1.395424,103.887924
SKG-005D,1.395661,103.888014
SKG-005E,1.395669,103.889224
SKG-005F,1.398491,103.888966
SKG-0060,1.397684,103.888835
SKG-0061,1.397894,103.888039
SKG-0062,1.399218,103.888819
SKG-0063,1.39995,103.890124
SKG-0064,1.399773,103.889029
SKG-0065,1.389043,103.876137
SKG-0066,1.389082,103.87803
SKG-0067,1.389808,103.878747
SKG-0068,1.38949,103.87956
SKG-0069,1.389406,103.880552
SKG-006A,1.388482,103.872915
SKG-006B,1.388468,103.873836
SKG-006D,1.388066,103.874442
SKG-006E,1.388434,103.874733
SKG-006F,1.388637,103.875376
SKG-0070,1.388851,103.875282
SKG-0071,1.391087,103.875109
SKG-0072,1.392063,103.875408
SKG-0073,1.391285,103.874451
SKG-0074,1.391323,103.873835
SKG-0075,1.391338,103.873663
SKG-0076,1.391785,103.873271
SKG-0077,1.39229,103.873527
SKG-0078,1.393753,103.874018
SKG-0079,1.393559,103.875157
SKG-007A,1.393572,103.87559
SKG-007B,1.396059,103.887536
SKG-007C,1.382872,103.899254
SKG-007D,1.382092,103.901236
SKG-007E,1.38277,103.901394
SKG-007F,1.382556,103.899996
SKG-0080,1.383008,103.90022
SKG-0081,1.383037,103.899845
SKG-0082,1.383255,103.899568
SKG-0083,1.383741,103.900109
SKG-0084,1.382036,103.90222
SKG-0085,1.38214,103.902865
SKG-0086,1.383464,103.902755
SKG-0087,1.383439,103.903323
SKG-0088,1.383976,103.90065
SKG-0089,1.38456,103.901496
SKG-008A,1.386388,103.902806
SKG-008B,1.386811,103.902496
SKG-008C,1.388196,103.903229
SKG-008D,1.388169,103.902634
SKG-008E,1.388248,103.905115
SKG-008F,1.387943,103.904525
SKG-0090,1.388617,103.903657
SKG-0091,1.388922,103.90288
SKG-0092,1.390344,103.902019
SKG-0093,1.389868,103.903757
SKG-0094,1.390392,103.908201
SKG-0095,1.390039,103.907245
SKG-0096,1.389049,103.908785
SKG-0097,1.388699,103.91035
SKG-0098,1.390291,103.909056
SKG-0099,1.393044,103.905821
SKG-009A,1.39271,103.905466
SKG-009B,1.392816,103.905029
SKG-009C,1.393356,103.905295
SKG-009D,1.395219,103.905043
SKG-009E,1.395188,103.905104
SKG-009F,1.393105,103.903252
SKG-00A0,1.393147,103.903287
SKG-00A1,1.394478,103.902103
SKG-00A2,1.387651,103.906182
SKG-00A3,1.387354,103.905927
SKG-00A4,1.384321,103.902871
SKG-00A5,1.381802,103.895602
SKG-00A6,1.382121,103.896358
SKG-00A7,1.383299,103.897328
SKG-00A8,1.383364,103.897341
SKG-00A9,1.384051,103.896648
SKG-00AA,1.384844,103.896159
SKG-00AB,1.38387,103.895474
SKG-00AC,1.385304,103.898082
SKG-00AD,1.384668,103.898856
SKG-00AE,1.383455,103.898534
SKG-00AF,1.384092,103.899225
SKG-00B0,1.384993,103.900046
SKG-00B1,1.385068,103.898716
SKG-00B2,1.385392,103.899417
SKG-00B3,1.386441,103.899901
SKG-00B4,1.385506,103.900877
SKG-00B6,1.382037,103.890572
SKG-00B7,1.391963,103.880116
SKG-00B8,1.398193,103.884202
SKG-00B9,1.390958,103.897349
SKG-00BA,1.391298,103.895189
SKG-00BB,1.391061,103.895104
SKG-00BC,1.382664,103.892846
SKG-00BE,1.382766,103.893348
SKG-00BF,1.393082,103.895575
SKG-00C0,1.392772,103.896198
SKG-00C2,1.390953,103.895384
SKG-00C3,1.390779,103.895164
SKG-00C4,1.38295,103.893417
SKG-00C5,1.383184,103.893354
SKG-00C6,1.393048,103.895559
SKG-00C7,1.391465,103.876688
SKG-00C8,1.397432,103.889498
SKG-00C9,1.393989,103.900115
SKG-00CA,1.394253,103.899875
SKG-00CB,1.394424,103.89967
SKG-00CC,1.394301,103.899627
SKG-00CD,1.393867,103.900878
SKG-00CE,1.394015,103.900738
SKG-00CF,1.394031,103.900683
SKG-00D0,1.395259,103.900706
SKG-00D1,1.394912,103.900475
SKG-00D2,1.394815,103.90117
SKG-00D3,1.394978,103.901265
SKG-00D4,1.391568,103.905252
SKG-00D5,1.391539,103.905392
SKG-00D6,1.391432,103.905159
SKG-00D7,1.392082,103.905862
SKG-00D8,1.391713,103.906145
SKG-00D9,1.391439,103.906324
SKG-00DA,1.39131,103.906537
SKG-00DB,1.387868,103.905995
SKG-00DC,1.387902,103.906117
SKG-00DD,1.383371,103.902398
SKG-00DE,1.394295,103.900377
SKG-00DF,1.391588,103.906172
SKG-00E0,1.388337,103.905237
SKG-00E1,1.392815,103.895689
SKG-00E2,1.392794,103.895751
SKG-00E3,1.392784,103.895779
SKG-00E4,1.392774,103.895809
SKG-00E5,1.394074,103.893746
SKG-00E6,1.382984,103.899368
SKG-00E7,1.381926,103.901181
SKG-00E8,1.382678,103.901448
SKG-00E9,1.382738,103.901501
SKG-00EA,1.382764,103.900847
SKG-00EB,1.382154,103.900659
SKG-00EC,1.382535,103.900137
SKG-00ED,1.383019,103.90042
SKG-00EE,1.383007,103.899804
SKG-00EF,1.383405,103.899616
SKG-00F0,1.383408,103.900374
SKG-00F1,1.384236,103.900601
SKG-00F2,1.384384,103.90073
SKG-00F3,1.383418,103.901403
SKG-00F4,1.384085,103.901336
SKG-00F5,1.384201,103.901177
SKG-00F6,1.384549,103.900982
SKG-00F7,1.384733,103.901136
SKG-00F8,1.384647,103.901188
SKG-00F9,1.386623,103.904653
SKG-00FA,1.386594,103.904543
SKG-00FB,1.386814,103.904522
SKG-00FC,1.386487,103.906603
SKG-00FD,1.386874,103.906818
SKG-00FE,1.386414,103.90316
SKG-00FF,1.387384,103.902403
SKG-0100,1.388972,103.902727
SKG-0101,1.389063,103.902433
SKG-0102,1.39059,103.902127
SKG-0103,1.390091,103.902969
SKG-0104,1.390187,103.902541
SKG-0105,1.390155,103.902507
SKG-0106,1.389543,103.902695
SKG-0107,1.389573,103.902655
SKG-0108,1.389722,103.902952
SKG-0109,1.389667,103.903142
SKG-010A,1.389934,103.903239
SKG-010B,1.388715,103.90348
SKG-010C,1.387953,103.904545
SKG-010D,1.38907,103.904995
SKG-010E,1.389159,103.904919
SKG-010F,1.38856,103.904685
SKG-0110,1.389004,103.90429
SKG-0111,1.389263,103.903891
SKG-0112,1.389375,103.904115
SKG-0113,1.390443,103.905062
SKG-0114,1.390235,103.904826
SKG-0115,1.39001,103.904948
SKG-0116,1.390048,103.904826
SKG-0117,1.390133,103.905687
SKG-0118,1.390031,103.905611
SKG-0119,1.389114,103.90594
SKG-011A,1.389111,103.906109
SKG-011B,1.38946,103.905742
SKG-011C,1.389683,103.906368
SKG-011D,1.389515,103.906364
SKG-011E,1.389833,103.906056
SKG-011F,1.389581,103.906339
SKG-0120,1.390271,103.90644
SKG-0121,1.390156,103.906438
SKG-0122,1.390084,103.906463
SKG-0123,1.390468,103.9057
SKG-0124,1.390439,103.905522
SKG-0125,1.390566,103.905446
SKG-0126,1.390961,103.905012
SKG-0127,1.39114,103.905003
SKG-0128,1.391212,103.905176
SKG-0129,1.392235,103.906488
SKG-012A,1.392431,103.906296
SKG-012B,1.39098,103.906965
SKG-012C,1.390634,103.907145
SKG-012D,1.390968,103.90759
SKG-012E,1.390687,103.909447
SKG-012F,1.393552,103.90157
SKG-0130,1.393616,103.90168
SKG-0131,1.393284,103.901583
SKG-0132,1.392584,103.901553
SKG-0133,1.392711,103.901992
SKG-0134,1.393004,103.902136
SKG-0135,1.392821,103.902562
SKG-0136,1.393046,103.903204
SKG-0137,1.392732,103.903431
SKG-0138,1.392634,103.903533
SKG-0139,1.392809,103.903921
SKG-013A,1.388729,103.893032
SKG-013B,1.388726,103.893006
SKG-013C,1.388807,103.900776
SKG-013D,1.38887,103.900899
SKG-013E,1.388679,103.901468
SKG-013F,1.388406,103.901476
SKG-0140,1.388354,103.901434
SKG-0141,1.389437,103.901495
SKG-0142,1.3905,103.901185
SKG-0143,1.390468,103.901172
SKG-0144,1.390254,103.900643
SKG-0145,1.390638,103.900329
SKG-0146,1.390885,103.899503
SKG-0147,1.390533,103.899305
SKG-0148,1.390634,103.899199
SKG-0149,1.389997,103.898616
SKG-014A,1.390826,103.898574
SKG-014B,1.391334,103.898237
SKG-014C,1.391245,103.898503
SKG-014D,1.390621,103.901847
SKG-014E,1.390676,103.897908
SKG-014F,1.390986,103.898062
SKG-0150,1.389957,103.897736
SKG-0151,1.389912,103.89789
SKG-0152,1.393341,103.898942
SKG-0153,1.393377,103.898817
SKG-0154,1.392924,103.899163
SKG-0155,1.393048,103.899154
SKG-0156,1.392373,103.898511
SKG-0157,1.392339,103.898582
SKG-0158,1.392146,103.898466
SKG-0159,1.392196,103.89848
SKG-015A,1.391673,103.899474
SKG-015B,1.391702,103.89948
SKG-015C,1.393748,103.899896
SKG-015D,1.393052,103.899969
SKG-015E,1.393657,103.899816
SKG-015F,1.394312,103.899254
SKG-0160,1.394318,103.899194
SKG-0161,1.394127,103.899219
SKG-0162,1.394179,103.899092
SKG-0163,1.393884,103.899217
SKG-0164,1.39384,103.899294
SKG-0165,1.381717,103.895171
SKG-0166,1.382269,103.897036
SKG-0167,1.392989,103.886698
SKG-0168,1.382529,103.902171
SKG-0169,1.384006,103.903197
SKG-016A,1.386236,103.904252
SKG-016B,1.386657,103.905075
SKG-016C,1.38664,103.905341
SKG-016D,1.386585,103.905826
SKG-016E,1.386938,103.906126
SKG-016F,1.386213,103.903014
SKG-0170,1.388403,103.902426
SKG-0171,1.387768,103.908309
SKG-0172,1.387804,103.908379
SKG-0173,1.387873,103.90844
SKG-0174,1.388827,103.906748
SKG-0175,1.387756,103.907421
SKG-0176,1.387822,103.907187
SKG-0177,1.387909,103.907143
SKG-0178,1.390458,103.907807
SKG-0179,1.389392,103.908418
SKG-017A,1.390078,103.907588
SKG-017B,1.38923,103.909542
SKG-017C,1.390392,103.909466
SKG-017D,1.390286,103.909774
SKG-017E,1.391586,103.907852
SKG-017F,1.392048,103.907571
SKG-0180,1.392308,103.907645
SKG-0181,1.392042,103.907413
SKG-0182,1.39318,103.907295
SKG-0183,1.393327,103.905746
SKG-0184,1.394096,103.905714
SKG-0185,1.39421,103.905172
SKG-0186,1.395098,103.902786
SKG-0187,1.39523,103.902931
SKG-0188,1.393824,103.903739
SKG-0189,1.3942,103.903503
SKG-018A,1.387339,103.892101
SKG-018B,1.387048,103.89227
SKG-018C,1.386985,103.892336
SKG-018D,1.388703,103.892433
SKG-018E,1.388319,103.892994
SKG-018F,1.388354,103.892977
SKG-0190,1.386705,103.895879
SKG-0191,1.388152,103.895065
SKG-0192,1.388207,103.89462
SKG-0193,1.387809,103.894699
SKG-0194,1.385967,103.89721
SKG-0195,1.385837,103.897265
SKG-0196,1.386557,103.896643
SKG-0197,1.386658,103.896584
SKG-0198,1.38659,103.896631
SKG-0199,1.384623,103.898521
SKG-019A,1.383597,103.898412
SKG-019B,1.383482,103.898699
SKG-019C,1.384942,103.900205
SKG-019D,1.384917,103.900158
SKG-019E,1.384764,103.899073
SKG-019F,1.386545,103.900061
SKG-01A0,1.386555,103.899973
SKG-01A1,1.385821,103.900155
SKG-01A2,1.389572,103.893295
SKG-01A3,1.389449,103.893269
SKG-01A4,1.390609,103.893283
SKG-01A5,1.390683,103.893266
SKG-01A6,1.389336,103.893932
SKG-01A7,1.389378,103.893894
SKG-01A8,1.388078,103.897391
SKG-01A9,1.388128,103.897216
SKG-01AA,1.387872,103.898081
SKG-01AB,1.387859,103.898233
SKG-01AC,1.387618,103.898814
SKG-01AD,1.387691,103.898665
SKG-01AE,1.38738,103.899365
SKG-01AF,1.38735,103.899567
SKG-01B0,1.387152,103.900186
SKG-01B1,1.38707,103.900301
SKG-01B2,1.387051,103.900394
SKG-01B3,1.386979,103.900541
SKG-01B4,1.387586,103.901322
SKG-01B5,1.387652,103.901421
SKG-01B6,1.392135,103.898977
SKG-01B7,1.392122,103.899024
SKG-01B8,1.392441,103.897417
SKG-01B9,1.393166,103.896912
SKG-01BA,1.392877,103.897017
SKG-01BB,1.394101,103.896949
SKG-01BC,1.393274,103.895696
SKG-01BD,1.394159,103.894557
SKG-01BE,1.394071,103.894312
SKG-01BF,1.394017,103.894336
SKG-01C0,1.395386,103.894745
SKG-01C1,1.395561,103.894855
SKG-01C2,1.381364,103.896833
SKG-01C3,1.382478,103.895306
SKG-01C4,1.382464,103.89677
SKG-01C5,1.384168,103.896712
SKG-01C6,1.38385,103.89574
SKG-01C7,1.383908,103.895706
SKG-01C8,1.383938,103.895626
SKG-01C9,1.38588,103.893983
SKG-01CA,1.38583,103.894866
SKG-01CB,1.385273,103.89396
SKG-01CC,1.385313,103.8939
SKG-01CD,1.383947,103.895025
SKG-01CE,1.381578,103.890388
SKG-01CF,1.381599,103.890539
SKG-01D0,1.381928,103.894549
SKG-01D1,1.381868,103.890188
SKG-01D2,1.381886,103.890329
SKG-01D3,1.385792,103.893211
SKG-01D4,1.385755,103.893253
SKG-01D5,1.386275,103.892252
SKG-01D6,1.386249,103.891792
SKG-01D7,1.385372,103.891872
SKG-01D8,1.397383,103.896347
SKG-01D9,1.397299,103.896552
SKG-01DA,1.397384,103.896377
SKG-01DB,1.398012,103.895678
SKG-01DC,1.397989,103.895683
SKG-01DD,1.397996,103.895636
SKG-01DE,1.398025,103.895742
SKG-01DF,1.398662,103.896995
SKG-01E0,1.398576,103.897364
SKG-01E1,1.398021,103.898147
SKG-01E2,1.397698,103.897601
SKG-01E3,1.397818,103.897645
SKG-01E4,1.396087,103.897035
SKG-01E5,1.396136,103.897064
SKG-01E6,1.396207,103.897135
SKG-01E7,1.396182,103.896614
SKG-01E8,1.395585,103.897959
SKG-01E9,1.395578,103.898054
SKG-01EA,1.39562,103.897892
SKG-01EB,1.395915,103.899098
SKG-01EC,1.395934,103.899105
SKG-01ED,1.396047,103.899129
SKG-01EE,1.395928,103.899052
SKG-01EF,1.396462,103.89594
SKG-01F0,1.396498,103.895817
SKG-01F1,1.396471,103.895892
SKG-01F2,1.396126,103.895809
SKG-01F3,1.396205,103.895694
SKG-01F4,1.396169,103.895782
SKG-01F5,1.398217,103.899418
SKG-01F6,1.398088,103.899605
SKG-01F7,1.398255,103.899256
SKG-01F8,1.398094,103.899627
SKG-01F9,1.397368,103.899062
SKG-01FA,1.397019,103.899364
SKG-01FB,1.397353,103.89911
SKG-01FC,1.397024,103.899326
SKG-01FD,1.395245,103.901745
SKG-01FE,1.395335,103.901614
SKG-01FF,1.396386,103.902486
SKG-0200,1.38929,103.891816
SKG-0201,1.38936,103.891659
SKG-0202,1.389282,103.891583
SKG-0203,1.389229,103.891866
SKG-0204,1.386986,103.890967
SKG-0205,1.38784,103.889029
SKG-0206,1.38873,103.888298
SKG-0207,1.388698,103.888245
SKG-0208,1.388503,103.888386
SKG-0209,1.388743,103.888356
SKG-020A,1.389942,103.888819
SKG-020B,1.390029,103.888851
SKG-020C,1.390192,103.889122
SKG-020D,1.390331,103.889055
SKG-020E,1.38962,103.887868
SKG-020F,1.389505,103.888056
SKG-0210,1.38961,103.887742
SKG-0211,1.389608,103.887819
SKG-0212,1.390112,103.88598
SKG-0213,1.389663,103.88603
SKG-0214,1.391771,103.885985
SKG-0215,1.391704,103.885982
SKG-0216,1.391667,103.885923
SKG-0217,1.390997,103.884923
SKG-0218,1.391066,103.885051
SKG-0219,1.391026,103.884262
SKG-021A,1.390976,103.884328
SKG-021B,1.391648,103.885259
SKG-021C,1.391591,103.885253
SKG-021D,1.391847,103.887366
SKG-021E,1.391049,103.889424
SKG-021F,1.391932,103.889112
SKG-0220,1.393887,103.887781
SKG-0221,1.391975,103.888899
SKG-0222,1.393723,103.889702
SKG-0223,1.390615,103.889956
SKG-0224,1.390576,103.890043
SKG-0225,1.390569,103.890064
SKG-0226,1.390593,103.890009
SKG-0227,1.390252,103.891035
SKG-0228,1.390264,103.890971
SKG-0229,1.391337,103.892253
SKG-022A,1.391334,103.892289
SKG-022B,1.391896,103.892462
SKG-022C,1.391964,103.89242
SKG-022D,1.393192,103.893083
SKG-022E,1.393002,103.893173
SKG-022F,1.393176,103.893127
SKG-0230,1.393506,103.89221
SKG-0231,1.393523,103.892159
SKG-0232,1.393525,103.892076
SKG-0233,1.393492,103.890829
SKG-0234,1.393798,103.891055
SKG-0235,1.393432,103.890849
SKG-0236,1.393802,103.891011
SKG-0237,1.393762,103.89078
SKG-0238,1.394928,103.887768
SKG-0239,1.394934,103.888123
SKG-023A,1.395964,103.889643
SKG-023B,1.395985,103.889696
SKG-023C,1.396206,103.889685
SKG-023D,1.396611,103.890029
SKG-023E,1.396692,103.890033
SKG-023F,1.395859,103.890493
SKG-0240,1.39586,103.890446
SKG-0241,1.396127,103.890326
SKG-0242,1.395421,103.891229
SKG-0243,1.395466,103.891014
SKG-0244,1.394477,103.891098
SKG-0245,1.39452,103.890884
SKG-0246,1.398559,103.889449
SKG-0247,1.398329,103.889499
SKG-0248,1.398342,103.889388
SKG-0249,1.398515,103.889444
SKG-024A,1.398312,103.889025
SKG-024B,1.398295,103.889134
SKG-024C,1.398613,103.889203
SKG-024D,1.399204,103.888882
SKG-024E,1.399522,103.890035
SKG-024F,1.39959,103.890119
SKG-0250,1.399222,103.888778
SKG-0251,1.382207,103.902143
SKG-0252,1.384137,103.902886
SKG-0253,1.384058,103.902951
SKG-0254,1.386054,103.904484
SKG-0255,1.385582,103.904242
SKG-0256,1.386487,103.904704
SKG-0257,1.386432,103.904999
SKG-0258,1.387362,103.906518
SKG-0259,1.38698,103.906476
SKG-025A,1.386152,103.902652
SKG-025B,1.388347,103.902947
SKG-025C,1.387727,103.90828
SKG-025D,1.387555,103.908073
SKG-025E,1.387548,103.908254
SKG-025F,1.388368,103.906729
SKG-0260,1.388646,103.906655
SKG-0261,1.390466,103.907913
SKG-0262,1.389095,103.908917
SKG-0263,1.389547,103.90732
SKG-0264,1.388674,103.910198
SKG-0265,1.390071,103.909415
SKG-0266,1.390023,103.909223
SKG-0267,1.391067,103.90829
SKG-0268,1.391418,103.908396
SKG-0269,1.392378,103.907096
SKG-026A,1.392272,103.907206
SKG-026B,1.392354,103.907292
SKG-026C,1.39293,103.90698
SKG-026D,1.393013,103.906989
SKG-026E,1.392686,103.905503
SKG-026F,1.394312,103.905845
SKG-0270,1.394608,103.905581
SKG-0271,1.395863,103.903805
SKG-0272,1.394397,103.902102
SKG-0273,1.394238,103.9021
SKG-0274,1.394338,103.902047
SKG-0275,1.394501,103.902159
SKG-0276,1.394593,103.902066
SKG-0277,1.394344,103.904045
SKG-0278,1.394081,103.90307
SKG-0279,1.387079,103.892411
SKG-027A,1.388209,103.893786
SKG-027B,1.387999,103.89278
SKG-027C,1.387972,103.892718
SKG-027D,1.386967,103.894475
SKG-027E,1.387101,103.89438
SKG-027F,1.385544,103.896638
SKG-0280,1.385638,103.896658
SKG-0281,1.387453,103.896742
SKG-0282,1.387434,103.89682
SKG-0283,1.384675,103.8989
SKG-0284,1.383685,103.898999
SKG-0285,1.383802,103.898647
SKG-0286,1.384475,103.899912
SKG-0287,1.385107,103.898844
SKG-0288,1.386374,103.900628
SKG-0289,1.386321,103.900706
SKG-028A,1.39014,103.893602
SKG-028B,1.390196,103.8936
SKG-028C,1.390469,103.89378
SKG-028D,1.390455,103.893726
SKG-028E,1.38918,103.89405
SKG-028F,1.388276,103.897668
SKG-0290,1.388441,103.897685
SKG-0291,1.388256,103.898119
SKG-0292,1.387932,103.899106
SKG-0293,1.387756,103.899512
SKG-0294,1.387291,103.900556
SKG-0295,1.388015,103.901294
SKG-0296,1.387939,103.901444
SKG-0297,1.382494,103.890834
